client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment
6459700f029dd7b51726d101e3ed3ef25508c222062737c7a49a33c36f2611e427da9553a6e4cab6fc8fe30b3aad054041270291192643305c6c96977392ffc9	common_voice_mvy_42011659.mp3	b01863b8750d44d410a3e13847dd45dab786e1b31e0cc44367584be1f250c46c	25 ستمبر 2019، بنکاک ، تھائی لینٚڈ منز ہُوں آئینٚس		0	2	twenties				mvy	
6459700f029dd7b51726d101e3ed3ef25508c222062737c7a49a33c36f2611e427da9553a6e4cab6fc8fe30b3aad054041270291192643305c6c96977392ffc9	common_voice_mvy_42011703.mp3	77de13029f6193dc0991d2ee13d74edb73456e2d3c0545343570e7086d61c70b	کریم دن٘ولاں تُھو اسی نہ اما رڇھی ہوئے		0	2	twenties				mvy	
c334fa60a0cbb65df0d0a6431ecd607c1740b45e0f057ed72e42c813af5dedacee11819963b0f000d24cf3ad868292f8c817ba75efc7c487979e6a4339408073	common_voice_mvy_42011727.mp3	7426ba07f0c55b9d7a912ec7c13ffc0fce3961f450acbd116c7bf6b168ab4dca	کموں څَئرَئیں کِراں اَک مُت منڑنئی قدم تُھو۔		1	2	thirties				mvy	
c334fa60a0cbb65df0d0a6431ecd607c1740b45e0f057ed72e42c813af5dedacee11819963b0f000d24cf3ad868292f8c817ba75efc7c487979e6a4339408073	common_voice_mvy_42011842.mp3	b99d1d3ed73c6eb8471392a044396a8f45c401ee5e74d7ef8ca0b8ef8751256f	آں وسیلی ہڑپ کرئیں وج ہِن سیوں کِراں تئیں زندگی ضرورتہ		0	2	thirties				mvy	
c334fa60a0cbb65df0d0a6431ecd607c1740b45e0f057ed72e42c813af5dedacee11819963b0f000d24cf3ad868292f8c817ba75efc7c487979e6a4339408073	common_voice_mvy_42011870.mp3	5fa5d84be637649bdf15a686e8f651691562c869ef42b8747a3642c6827a6545	سو سِوَیں رُوݜ چیلا تُھو		1	2	thirties				mvy	
c334fa60a0cbb65df0d0a6431ecd607c1740b45e0f057ed72e42c813af5dedacee11819963b0f000d24cf3ad868292f8c817ba75efc7c487979e6a4339408073	common_voice_mvy_42011892.mp3	ad36b4a6869fa09ca31a93c005c6b84d5105a8a592ce892623d3733ea76ffce9	گُوئیل اکِھنٚگے نی پڅئینٚت۔		1	2	thirties				mvy	
4281ed2314a2c85676db55efdfd06ae0e80cca28b8a50303c9a63524c1b0bccc51e7d7dd44e22e4f6f155ee87c22d5c9f9423d73d9afcbb03a5b77e125c05f09	common_voice_mvy_42012182.mp3	78f8ec228cde961dba0caed354bd887175f96032f4913b40376168d1a8dafb59	باٹ تئیں زَئے تل اُگُور ھُونٚت۔		0	2	thirties		کھیل/دوبېرَیں		mvy	
b9b44554053e4cd29e5be4d519a685832c38c45b5e43c9156d75392625b3ae3e37941ed02882266db91c8944b7d1566f0844a2c4aa463a3dc5bdcb6105b1d10c	common_voice_mvy_42012631.mp3	1b04eb104ac6fe5384e3000c95e6f34a7ea0fb1bc7bd09d6ad5d082d730c8f5c	کہ تے کھشاٹ ہوں یا ہسؤں نی ای تُھو کھیں دُکان نی گلہ۔		1	2	thirties				mvy	
01cbb09c52e7ea22345c44bd546064d20279a0f1eb48805c62c487be33ac142e2ffcf550faf29f0a17ae28e94445f8d332cfd8bc52d2b0b1e7d4d2b334fcb4a8	common_voice_mvy_42014886.mp3	4ebc6fa4ded160fcb43af5f55c1ca56a4735c5cdbda011355d428d7356c03574	ابتدائی پرائمری آں پرائمری جماعتوں مہ معصوموں بنیادی تعلیمئیں زِیب		1	2					mvy	
01cbb09c52e7ea22345c44bd546064d20279a0f1eb48805c62c487be33ac142e2ffcf550faf29f0a17ae28e94445f8d332cfd8bc52d2b0b1e7d4d2b334fcb4a8	common_voice_mvy_42014887.mp3	b5aca288a2944695cc986224d92d817b2e1cae117528a41f6a7f591d540555fd	ایک څیز بِلاڑ کھیں تسی مِلی بیکتُک مُت تسیں رن٘گاں څیز اېں تھو		0	2					mvy	
01cbb09c52e7ea22345c44bd546064d20279a0f1eb48805c62c487be33ac142e2ffcf550faf29f0a17ae28e94445f8d332cfd8bc52d2b0b1e7d4d2b334fcb4a8	common_voice_mvy_42014911.mp3	3f930f9766e1914883fae3aafd68a6f8bf13f279edb77a6043b2ca425dd54d56	لہذا ہر زِب مہ کَل آں گِشے تعلیم دِیَوزؤں پکار تھو		0	2					mvy	
01cbb09c52e7ea22345c44bd546064d20279a0f1eb48805c62c487be33ac142e2ffcf550faf29f0a17ae28e94445f8d332cfd8bc52d2b0b1e7d4d2b334fcb4a8	common_voice_mvy_42014938.mp3	e30e859f722896e480ffa41060b36bf2035206f1f9d7fa08f7e9e038511b192f	آں تے کڑاؤ گتہ نی ہو تُھو		1	2					mvy	
01cbb09c52e7ea22345c44bd546064d20279a0f1eb48805c62c487be33ac142e2ffcf550faf29f0a17ae28e94445f8d332cfd8bc52d2b0b1e7d4d2b334fcb4a8	common_voice_mvy_42014940.mp3	34ba053c7c9dfe047b59760fe80b62af6ba8d9c0b33d6e06c7aea3e7c5f55782	آں اَس وج ہِن سیوں آباد ہُوئی آں سیوں زمینوں، علاقوں		1	2					mvy	
01cbb09c52e7ea22345c44bd546064d20279a0f1eb48805c62c487be33ac142e2ffcf550faf29f0a17ae28e94445f8d332cfd8bc52d2b0b1e7d4d2b334fcb4a8	common_voice_mvy_42014979.mp3	30d189004e66d32a6b93f498464b373c007dd7578ec6015c96e2c2b3cfe40de9	کیں وری پورے کھاؤ کھیں تسے زات گولیاں رَس نی ای تُھو۔		0	2					mvy	
01cbb09c52e7ea22345c44bd546064d20279a0f1eb48805c62c487be33ac142e2ffcf550faf29f0a17ae28e94445f8d332cfd8bc52d2b0b1e7d4d2b334fcb4a8	common_voice_mvy_42015010.mp3	7f8ed6f3d435f0b4fadc007a4cd7c842525c477cc1629c398b6e5c012a32ae31	چہ سئیں اقوام متحداں وعدہ، انسانی حقوں عالمی اعلاناں		1	2					mvy	
01cbb09c52e7ea22345c44bd546064d20279a0f1eb48805c62c487be33ac142e2ffcf550faf29f0a17ae28e94445f8d332cfd8bc52d2b0b1e7d4d2b334fcb4a8	common_voice_mvy_42015011.mp3	2ee48a829a406bb0611da22f7463b24e1db249ba764adcd77fa7568fc24260c8	تیں اِڇَݜ چئ لَڇھی تھی۔		1	2					mvy	
c334fa60a0cbb65df0d0a6431ecd607c1740b45e0f057ed72e42c813af5dedacee11819963b0f000d24cf3ad868292f8c817ba75efc7c487979e6a4339408073	common_voice_mvy_42020638.mp3	b01863b8750d44d410a3e13847dd45dab786e1b31e0cc44367584be1f250c46c	25 ستمبر 2019، بنکاک ، تھائی لینٚڈ منز ہُوں آئینٚس		0	2	thirties				mvy	
c334fa60a0cbb65df0d0a6431ecd607c1740b45e0f057ed72e42c813af5dedacee11819963b0f000d24cf3ad868292f8c817ba75efc7c487979e6a4339408073	common_voice_mvy_42021061.mp3	df532aa88398e70028f9194bd3d1ecbf11251cf7010f34c772db0226ba47452a	چہ تس مہ سَیَوں ہِیں ہارمہارت حاصل نیرہ څھے۔		1	2	thirties				mvy	
c334fa60a0cbb65df0d0a6431ecd607c1740b45e0f057ed72e42c813af5dedacee11819963b0f000d24cf3ad868292f8c817ba75efc7c487979e6a4339408073	common_voice_mvy_42021114.mp3	73db89ab67d87980373bdcbfb150be3c0f153e3b247676955a908a7d225f589e	سیوں تل عمل کرئیں ترغیب دیتے۔ گِن چہ سئیں بین الاقوامی قانوناں مطابق		1	2	thirties				mvy	
c334fa60a0cbb65df0d0a6431ecd607c1740b45e0f057ed72e42c813af5dedacee11819963b0f000d24cf3ad868292f8c817ba75efc7c487979e6a4339408073	common_voice_mvy_42021153.mp3	e955d39cf41cb2d0fd80d0cbcabf5f9f51c9e41409fa333420c75d10e777ac35	وی مندئیں ہِن گِھیل نی ائینٚت۔		1	2	thirties				mvy	
c334fa60a0cbb65df0d0a6431ecd607c1740b45e0f057ed72e42c813af5dedacee11819963b0f000d24cf3ad868292f8c817ba75efc7c487979e6a4339408073	common_voice_mvy_42021208.mp3	8587f7d121e93b92b461aa7a36582389d86ac0c7d85a6638eca67f6152c2dbc0	پالیسیہ آں طریقہ کار مِشارو زِبوں بارہ مہ ڇول گلوں۔		0	2	thirties				mvy	
c334fa60a0cbb65df0d0a6431ecd607c1740b45e0f057ed72e42c813af5dedacee11819963b0f000d24cf3ad868292f8c817ba75efc7c487979e6a4339408073	common_voice_mvy_42021230.mp3	a9fbc83192b89ebaaf3ed727200d6f60d2127b4261c9e509bcd7d4d7f83b1852	آں مختلف شکلوں زندگی بھراں تعلیم		1	2	thirties				mvy	
c334fa60a0cbb65df0d0a6431ecd607c1740b45e0f057ed72e42c813af5dedacee11819963b0f000d24cf3ad868292f8c817ba75efc7c487979e6a4339408073	common_voice_mvy_42021236.mp3	4715540a2d9abbf23ab2fc8de87a9c00bdcc61aa50af809a109238cd959d5e53	زِب مہ تعلیمئیں معملاتوں مہ ہوئیں والا پیشرفتوں پڑتال ( ٹریک) کرئیں ترغیب دݜتے۔		1	2	thirties				mvy	
c334fa60a0cbb65df0d0a6431ecd607c1740b45e0f057ed72e42c813af5dedacee11819963b0f000d24cf3ad868292f8c817ba75efc7c487979e6a4339408073	common_voice_mvy_42021260.mp3	0f3caaaa44a6be26778903540cd74851a6a07765f430d193f365b8829a272abd	چہ سو 2030 ساں ایجنڈہ مہ ہر ڇا کال پاتیو ہوں ݜِت۔		0	2	thirties				mvy	
c334fa60a0cbb65df0d0a6431ecd607c1740b45e0f057ed72e42c813af5dedacee11819963b0f000d24cf3ad868292f8c817ba75efc7c487979e6a4339408073	common_voice_mvy_42021321.mp3	ab176ebc56fcebbca58fc4d9526005e84bb21258d9203918b2261dcae85eb736	عقل کم عقل نہ ڇِھڇزانٚت۔		0	2	thirties				mvy	
c334fa60a0cbb65df0d0a6431ecd607c1740b45e0f057ed72e42c813af5dedacee11819963b0f000d24cf3ad868292f8c817ba75efc7c487979e6a4339408073	common_voice_mvy_42021358.mp3	8830748e3420e3aeaefff94b0cba148dfd619ba111129442b48a578c9696eea4	اک نہ څئی زِبوں مہ مہارت ماݜاں کِراں مہذب کام ، آں قومئیں معاشی نموں کِراں ضروری تھی		1	2	thirties				mvy	
c334fa60a0cbb65df0d0a6431ecd607c1740b45e0f057ed72e42c813af5dedacee11819963b0f000d24cf3ad868292f8c817ba75efc7c487979e6a4339408073	common_voice_mvy_42021365.mp3	282f73d79f074835b71c2bf413fa8c2f53c52a219f470240a917c5fbafec5cfa	چِے سو غمی تے جُدائی برداش کرَیں وجہ نہ انسانَیں وری مہ نِکی تُھو		1	2	thirties				mvy	
c334fa60a0cbb65df0d0a6431ecd607c1740b45e0f057ed72e42c813af5dedacee11819963b0f000d24cf3ad868292f8c817ba75efc7c487979e6a4339408073	common_voice_mvy_42021384.mp3	92f6619a3dae2c3d6d0cd51b4797776f3c66c1a12a6b0e52a59b9d5bc823a55d	سُت بزئیل کُڅرے ہاڑ نیگلہ۔		0	2	thirties				mvy	
c334fa60a0cbb65df0d0a6431ecd607c1740b45e0f057ed72e42c813af5dedacee11819963b0f000d24cf3ad868292f8c817ba75efc7c487979e6a4339408073	common_voice_mvy_42021541.mp3	01fd12db141979899d6eb53c3e7fd042e7a40d0ac943bc700db2f086a0e9aec3	څئی زِبوں مہ تعلیمئیں پالیسیہ آں عمل چہ سئیں ثبوتوں بنیاد تل		0	2	thirties				mvy	
c334fa60a0cbb65df0d0a6431ecd607c1740b45e0f057ed72e42c813af5dedacee11819963b0f000d24cf3ad868292f8c817ba75efc7c487979e6a4339408073	common_voice_mvy_42021542.mp3	b33d9589a376b99ec4b1839e2a67948d63548fc8253aba2b209edc83cf5b283a	چہ تس اقوام متحدئیں جنرل اسمبلے 13 ستمبر 2007 تل منظور کریلس۔		0	2	thirties				mvy	
c334fa60a0cbb65df0d0a6431ecd607c1740b45e0f057ed72e42c813af5dedacee11819963b0f000d24cf3ad868292f8c817ba75efc7c487979e6a4339408073	common_voice_mvy_42021640.mp3	09fe1830e6b47c9870a5c633fd58669bdec428e10efb8cf478b9e9bd1b0d9489	مُتَیں غلطی لیل ہوئ تھی آں تَیں غلطی نی پَشُژی تھی۔		0	2	thirties				mvy	
c334fa60a0cbb65df0d0a6431ecd607c1740b45e0f057ed72e42c813af5dedacee11819963b0f000d24cf3ad868292f8c817ba75efc7c487979e6a4339408073	common_voice_mvy_42023089.mp3	b58384ba1a5161968201a21c131c094d41cc6938236e4b7fceb4f827097f3663	مالِک تاں زمین لا تلی لُوں زُمُک خوشال ہُوئ تُھو		1	2	thirties				mvy	
c334fa60a0cbb65df0d0a6431ecd607c1740b45e0f057ed72e42c813af5dedacee11819963b0f000d24cf3ad868292f8c817ba75efc7c487979e6a4339408073	common_voice_mvy_42023103.mp3	57ccf928050082ef157c4563e9c7894660346dda73707841891dcd90311db15f	ݜُو زئ لا من چور آن٘س		1	2	thirties				mvy	
c334fa60a0cbb65df0d0a6431ecd607c1740b45e0f057ed72e42c813af5dedacee11819963b0f000d24cf3ad868292f8c817ba75efc7c487979e6a4339408073	common_voice_mvy_42023104.mp3	124fe6dcc60ac7a9b5cae7edddb0e53d35b61fbfc672e5385e547a5872de2fc1	فران٘ساں خلکہ واں متل سُگا تھہ۔		0	2	thirties				mvy	
c334fa60a0cbb65df0d0a6431ecd607c1740b45e0f057ed72e42c813af5dedacee11819963b0f000d24cf3ad868292f8c817ba75efc7c487979e6a4339408073	common_voice_mvy_42023105.mp3	b09ee9c62f5b6d16548a016a0458c228ab0f5c89e8472a71620f766543697a21	کُرسی تَیں خُوند کیری تھی		1	2	thirties				mvy	
c334fa60a0cbb65df0d0a6431ecd607c1740b45e0f057ed72e42c813af5dedacee11819963b0f000d24cf3ad868292f8c817ba75efc7c487979e6a4339408073	common_voice_mvy_42023110.mp3	a48947a41f1008470c48beaf027243ca13700e716fde0299aee8811e30fd826f	تیں صبُر کرؤں تیں اڑی خُشالی تھی۔		1	2	thirties				mvy	
c334fa60a0cbb65df0d0a6431ecd607c1740b45e0f057ed72e42c813af5dedacee11819963b0f000d24cf3ad868292f8c817ba75efc7c487979e6a4339408073	common_voice_mvy_42023123.mp3	f3cae415802b0a283ae2c6785d13201899692efd1a0297931f653df73e4d6a97	مالیاتی نظام مضبوط سندے معیاری څئی زِبوں تعلیماں کِراں		1	2	thirties				mvy	
c334fa60a0cbb65df0d0a6431ecd607c1740b45e0f057ed72e42c813af5dedacee11819963b0f000d24cf3ad868292f8c817ba75efc7c487979e6a4339408073	common_voice_mvy_42023167.mp3	db7ae903d211c6d8827a8ea4ee0686af7d613a183f29cb4e6e8c201bef46b779	تسیں ماسمہ بُڇھہ دی کھݜ کھݜ آن٘س		0	2	thirties				mvy	
c334fa60a0cbb65df0d0a6431ecd607c1740b45e0f057ed72e42c813af5dedacee11819963b0f000d24cf3ad868292f8c817ba75efc7c487979e6a4339408073	common_voice_mvy_42023175.mp3	09b84e6a82ac613b5850c30bb98c8f55c69871c32971489b905bc2a4d87c871c	مھینٚل مھانٚلاں کِراں پکار تھی چہ سئیں تئیں زِیب آں رسمہ زَن دھرئیں کِراں		1	2	thirties				mvy	
191eff56a646a992cc03665ad4638f95c90fea1e1275396de40a5485d3de1d1a81c975f1e368439c4fc6be7c788b5d72ceab2fa643b017545419485da421301b	common_voice_mvy_42024424.mp3	a55ce82cb71d67593afbf93546ec4d3bbbd36c4bbefb48084e2c890bd1a908f3	ݜو شاناں تئیں فیصلہ کرئیں کموں مالی اعانت دَئیں طئیرقوں		1	2					mvy	
191eff56a646a992cc03665ad4638f95c90fea1e1275396de40a5485d3de1d1a81c975f1e368439c4fc6be7c788b5d72ceab2fa643b017545419485da421301b	common_voice_mvy_42024454.mp3	76824f847a2d2afd59e738e05d1d8013541dc5c3bd50158ff3527b7648e99bcd	اقوام متحداں منشوراں مقصدہ تے اصولوں رہنمائی ذریعہ ہِن		0	2					mvy	
191eff56a646a992cc03665ad4638f95c90fea1e1275396de40a5485d3de1d1a81c975f1e368439c4fc6be7c788b5d72ceab2fa643b017545419485da421301b	common_voice_mvy_42024496.mp3	651e32195d2fc2509c1c7f22ccfe1b3f301126796f2d1c46c2be23e42e22134b	مقامی خلکوں گھنی جانی حقوں خلاف ورزی یا تس پامال کروں ہُوں		1	2					mvy	
191eff56a646a992cc03665ad4638f95c90fea1e1275396de40a5485d3de1d1a81c975f1e368439c4fc6be7c788b5d72ceab2fa643b017545419485da421301b	common_voice_mvy_42024507.mp3	7a00f244b4ff4f9d3c9bea5da150af396e8396fce018d1ae80c6232458b18f42	سیں بانی زات اُژائ تھی		0	2					mvy	
191eff56a646a992cc03665ad4638f95c90fea1e1275396de40a5485d3de1d1a81c975f1e368439c4fc6be7c788b5d72ceab2fa643b017545419485da421301b	common_voice_mvy_42024508.mp3	9dd27fd243520bf1232cf4e8a31e6a7c91f3441e4c125340f0568eae90dddc92	معاشرتی، سیاسی آں ثقافتیں ترقی مُوٹُھو څیراتے۔		1	2					mvy	
191eff56a646a992cc03665ad4638f95c90fea1e1275396de40a5485d3de1d1a81c975f1e368439c4fc6be7c788b5d72ceab2fa643b017545419485da421301b	common_voice_mvy_42024556.mp3	718b8d0804fde293bafda41472e9e4ffdd51ce17f829a29f277d6e4ce88b2cc9	چہ تس مہ مقامی زِبوں منئی والوں تعیناتی کِراں عملی منصوبی شامل تھی۔		0	2					mvy	
191eff56a646a992cc03665ad4638f95c90fea1e1275396de40a5485d3de1d1a81c975f1e368439c4fc6be7c788b5d72ceab2fa643b017545419485da421301b	common_voice_mvy_42024571.mp3	2468c2a57b9982e9001467bd66ea33cea690e83abb1b871f610e799834d4edfc	چہ سئیں تئیں بہتری کِراں جُدا سیاسی، قانونی، معاشی، سماجی		1	2					mvy	
191eff56a646a992cc03665ad4638f95c90fea1e1275396de40a5485d3de1d1a81c975f1e368439c4fc6be7c788b5d72ceab2fa643b017545419485da421301b	common_voice_mvy_42024575.mp3	0da6ec760031bd694c22618a7a89baefa39a3e0c819d2544a0dde666ebff0686	گھئیںٚرہ سِی دَیتے ھاں لکیرہ ترا نٚتے		0	2					mvy	
191eff56a646a992cc03665ad4638f95c90fea1e1275396de40a5485d3de1d1a81c975f1e368439c4fc6be7c788b5d72ceab2fa643b017545419485da421301b	common_voice_mvy_42024586.mp3	1a5395418984ec420d5d99b619a16fca4160058efdb5b8696b8247ebbf742d2b	کل چھلاں نؤں تُھوۡ۔		0	2					mvy	
c334fa60a0cbb65df0d0a6431ecd607c1740b45e0f057ed72e42c813af5dedacee11819963b0f000d24cf3ad868292f8c817ba75efc7c487979e6a4339408073	common_voice_mvy_42024780.mp3	fe49120388795be11b23138fed680db7e087bb1ae7c806fa7c5de1c3d1e1fffb	یتیمے روزہ دھئیلُو دِس ڙِگَونٚتے۔		1	2	thirties				mvy	
191eff56a646a992cc03665ad4638f95c90fea1e1275396de40a5485d3de1d1a81c975f1e368439c4fc6be7c788b5d72ceab2fa643b017545419485da421301b	common_voice_mvy_42024786.mp3	3f930f9766e1914883fae3aafd68a6f8bf13f279edb77a6043b2ca425dd54d56	لہذا ہر زِب مہ کَل آں گِشے تعلیم دِیَوزؤں پکار تھو		1	2					mvy	
