client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment
d57ec64430d08448231ecc1bfa08a0b56cc77c65375376c7794242138d8ac1e5b46275137b7c762131e96d93df9ca7616a27753387bbab19a0b0232128a521de	common_voice_mvy_42363694.mp3	87ea43274aedeba37aa45619d3cbdeba77e476891ffe4b87c93d2567acc2fcf5	آں دُو سېر جن٘گی یاں اِمدادے آچھی۔		1	0	twenties				mvy	
a240aedfe3c626e32c6d3733420d69f8a2961368ed9b6f79b70763d7f70eab05a4024884a41fc63becc1b4960568fcea9c5fa5bdc7501451b40e46b1216f1105	common_voice_mvy_42366917.mp3	a25f6b78c7b2259493ce8ae4642ff0dfc3e6ea4d73ff8b3b1371bd21f406e0dc	اسیں دن اک ڇلاؤ مستقبل دیں یاں کوشِش کراں۔		1	0	twenties				mvy	
a240aedfe3c626e32c6d3733420d69f8a2961368ed9b6f79b70763d7f70eab05a4024884a41fc63becc1b4960568fcea9c5fa5bdc7501451b40e46b1216f1105	common_voice_mvy_42366956.mp3	aa5f002ed8ffe6f73ea44396965c6e439449f5372d47b13872f768f5d62c31e1	دژیل ݜُو کمرہ بان٘ڈی لا تل آن٘س		1	0	twenties				mvy	
4281ed2314a2c85676db55efdfd06ae0e80cca28b8a50303c9a63524c1b0bccc51e7d7dd44e22e4f6f155ee87c22d5c9f9423d73d9afcbb03a5b77e125c05f09	common_voice_mvy_42368394.mp3	aca406d4355bcafd99b200fc9931678b97bfdbc6e5d84f27c4071660d14ceaf9	چے تسی لا مُجتہداں ہیو مُطمئن ہو۔		1	0	thirties		کھیل/دوبېرَیں		mvy	
4281ed2314a2c85676db55efdfd06ae0e80cca28b8a50303c9a63524c1b0bccc51e7d7dd44e22e4f6f155ee87c22d5c9f9423d73d9afcbb03a5b77e125c05f09	common_voice_mvy_42369397.mp3	a47671ff95e460f87182108dc7b4d0084f5c257b1be9214704748acaff366815	چو سُوچہ نہ پتَیں سِوَیں بانیۡ		1	0	thirties		کھیل/دوبېرَیں		mvy	
d57ec64430d08448231ecc1bfa08a0b56cc77c65375376c7794242138d8ac1e5b46275137b7c762131e96d93df9ca7616a27753387bbab19a0b0232128a521de	common_voice_mvy_42374119.mp3	d8d49fe8dc6016de80ccc2d9f529019a0c11ad46820618ccbd11c5365df19519	گتہ گتہ نھالہ، تیں آن٘ڇھی کھیژی،		1	0	twenties				mvy	
d57ec64430d08448231ecc1bfa08a0b56cc77c65375376c7794242138d8ac1e5b46275137b7c762131e96d93df9ca7616a27753387bbab19a0b0232128a521de	common_voice_mvy_42374163.mp3	ce6668a6569dd9db34e983634e32c4d0354786eb9f9110856a104d42c342dad2	گھریۡماݜہ واں جُماتھی مہ نِوان٘ز بَن کریؤں ہُوگا۔		1	1	twenties				mvy	
4281ed2314a2c85676db55efdfd06ae0e80cca28b8a50303c9a63524c1b0bccc51e7d7dd44e22e4f6f155ee87c22d5c9f9423d73d9afcbb03a5b77e125c05f09	common_voice_mvy_42374308.mp3	db183b7273174a83214d6a6eeb24c401f9e0c4fd7f7ddbb80f258bce8c4c312e	پیالیُوں ہِن (جنتیاں خلکاں دن پُویَئیں یاں دن تِلا تھہ)۔		1	0	thirties		کھیل/دوبېرَیں		mvy	
4ee828df1324d75dfcce31d113a3548e4dea42b9039d52e56bbc099159d8887d03ccfa44092d339e471731d867e7b627d2a4909d9f34abb628793ce9ab414916	common_voice_mvy_42374398.mp3	d8ed02aafca486a7040ed4b7d91def66dc577b81325146a8081c9cf3af4e46c4	مژ مژ سو مٹی پاتُو پُھٹ کیرِسیۡ۔		1	0					mvy	
c334fa60a0cbb65df0d0a6431ecd607c1740b45e0f057ed72e42c813af5dedacee11819963b0f000d24cf3ad868292f8c817ba75efc7c487979e6a4339408073	common_voice_mvy_42375637.mp3	d8a4130546afff88fb2ab942bbbd741c283b5c4f06934acfc7e01e51da43de3a	قُریشؤں پاتیۡ نہ حملہ کرے سہت اوکاں کِریا مُسلماں پاتُو ڙھس کیریۡ۔		0	0	thirties				mvy	
4ee828df1324d75dfcce31d113a3548e4dea42b9039d52e56bbc099159d8887d03ccfa44092d339e471731d867e7b627d2a4909d9f34abb628793ce9ab414916	common_voice_mvy_42375673.mp3	e1a05899728a0c10f0cc8e9b07a38e4ff2399cbd0fd29ce38f5f7924803cea03	کے پی کے مہ بٹوں نہ پات دھری تھی۔		0	1	thirties				mvy	
c334fa60a0cbb65df0d0a6431ecd607c1740b45e0f057ed72e42c813af5dedacee11819963b0f000d24cf3ad868292f8c817ba75efc7c487979e6a4339408073	common_voice_mvy_42375734.mp3	c4b3afc0f1da4dc18669a3fe37c59174116d5730af1b1288731dd491e890eb24	حراماں دُو قِسمہ تھہ۔		1	0	thirties				mvy	
c334fa60a0cbb65df0d0a6431ecd607c1740b45e0f057ed72e42c813af5dedacee11819963b0f000d24cf3ad868292f8c817ba75efc7c487979e6a4339408073	common_voice_mvy_42375824.mp3	e62a10ea27ad82fd50d1e6ccaab73e2505f072bb634bda23df74263a823f2512	بلڈ پریشر قابُو ہوتُھو۔		1	0	thirties				mvy	
c334fa60a0cbb65df0d0a6431ecd607c1740b45e0f057ed72e42c813af5dedacee11819963b0f000d24cf3ad868292f8c817ba75efc7c487979e6a4339408073	common_voice_mvy_42375867.mp3	93b2708423a4b1af11e059824f96e2f5456e52fe6170c10c3fcea811a2117fd4	خُرماں گی تھہ، تسیں مېوی وقایؤں مہ بند تھی۔		1	0	thirties				mvy	
c334fa60a0cbb65df0d0a6431ecd607c1740b45e0f057ed72e42c813af5dedacee11819963b0f000d24cf3ad868292f8c817ba75efc7c487979e6a4339408073	common_voice_mvy_42375870.mp3	ca27381579ea78c7bcad551b8b840d7482d92005afb5b39501b5b70d17122d70	اسی نہ تېرئ دُنَیں یا مُلکہ تے قومہۡ وَاں اماں مہ تعلق گِشے ہوں پکار تُھو		0	0	thirties				mvy	
4281ed2314a2c85676db55efdfd06ae0e80cca28b8a50303c9a63524c1b0bccc51e7d7dd44e22e4f6f155ee87c22d5c9f9423d73d9afcbb03a5b77e125c05f09	common_voice_mvy_42376384.mp3	c181b22b8daafba430aaab3a0448422a17d19d5709c5086db6f33e2be024b7fd	(ݜېں لژٹیۡ) ݜتُک سُگائ چے یا یاقُوت ہوں یا مرجان۔		1	0	thirties		کھیل/دوبېرَیں		mvy	
91237594335a342445bbe0b4df49774c3e519dec1f73fc0b76d383003e528907bdc5b9c5ae08145e2d1b3eb7a47c17d037a4678611bc61ad5c0bbb2febf9941e	common_voice_mvy_42376778.mp3	f382f78f20c87844ffe7167259a8cceffd8d3504129f3001521d56d213f6da34	چو احتیاط کرِگ		1	0	thirties				mvy	
4281ed2314a2c85676db55efdfd06ae0e80cca28b8a50303c9a63524c1b0bccc51e7d7dd44e22e4f6f155ee87c22d5c9f9423d73d9afcbb03a5b77e125c05f09	common_voice_mvy_42377644.mp3	eaf2c5ca5a1831d6c3ce401ae1df1a21fd761bd30faa09170d9e83b2535857c3	مطلب چے تیں علماں امتحان قلم گِھنیۡ تُھو،		1	0	thirties		کھیل/دوبېرَیں		mvy	
4281ed2314a2c85676db55efdfd06ae0e80cca28b8a50303c9a63524c1b0bccc51e7d7dd44e22e4f6f155ee87c22d5c9f9423d73d9afcbb03a5b77e125c05f09	common_voice_mvy_42377658.mp3	f8820a4feee2d40878bedcefca3fc52ebaf8fb83625f88063d1af761ecb52c0e	ولے کم لک علاقی ݜُو شان تھی		1	0	thirties		کھیل/دوبېرَیں		mvy	
07b0d53d148ab4abfee7bdf276bb990f32aa77e3eeecff0151fb0992181d4f333f7a87daa41c23f9e6ed3ade3031fd7468f288d4d6ee230cca4cacb1c184e00e	common_voice_mvy_42378548.mp3	e8e56a13befd7099e1ab7a8bb2a1860a9cadd18a8e2f5e198ff7546cb23f1755	آں ݜتک گُٹُمبیۡ چےۡ گھو ڇھپ دی پاریۡ کِھن٘گی نی ڇېلاہاں،		1	0	twenties				mvy	
a240aedfe3c626e32c6d3733420d69f8a2961368ed9b6f79b70763d7f70eab05a4024884a41fc63becc1b4960568fcea9c5fa5bdc7501451b40e46b1216f1105	common_voice_mvy_42379239.mp3	07c67d426bd13bf9647532413313f7743118ae86f5db4b7b018806c69911db55	شتِلیۡ ژر ای تھی		1	0	twenties				mvy	
4281ed2314a2c85676db55efdfd06ae0e80cca28b8a50303c9a63524c1b0bccc51e7d7dd44e22e4f6f155ee87c22d5c9f9423d73d9afcbb03a5b77e125c05f09	common_voice_mvy_42379929.mp3	fce0c6299f752d3bc22d21231cbd8271dabf206f49afc90b8c3a244ab73b97eb	(اِواں کِریا) ہیُو ڙِھکان٘لی آن٘ڇھیُوں والا سُگائیہ ہو تھی۔		1	0	thirties		کھیل/دوبېرَیں		mvy	
a240aedfe3c626e32c6d3733420d69f8a2961368ed9b6f79b70763d7f70eab05a4024884a41fc63becc1b4960568fcea9c5fa5bdc7501451b40e46b1216f1105	common_voice_mvy_42379974.mp3	fa774e1171ee8f5454fdac699467337dd04045230fc60c09752b0a4b9875aaea	حېرانتیائیں بال ݜُو آن٘سیۡ چےۡ		1	0	twenties				mvy	
4ee828df1324d75dfcce31d113a3548e4dea42b9039d52e56bbc099159d8887d03ccfa44092d339e471731d867e7b627d2a4909d9f34abb628793ce9ab414916	common_voice_mvy_42381195.mp3	0e06913cb620a7490ea75193827b1e7f668b0c7f7af98e2db64971cf822b2c74	ݜُو عِلماں پورژیلؤں مہ چیرہ بناں تھو		1	1	thirties				mvy	
6459700f029dd7b51726d101e3ed3ef25508c222062737c7a49a33c36f2611e427da9553a6e4cab6fc8fe30b3aad054041270291192643305c6c96977392ffc9	common_voice_mvy_42383380.mp3	20523b23a9c2173136b74cf271963634439c5f56d9554ff6525301f5fcb9a66d	چے پاتیوں نِوان٘ز کران٘لہ نہ دُعا یی تے تسبیحات دھراں،		1	0	twenties				mvy	
6459700f029dd7b51726d101e3ed3ef25508c222062737c7a49a33c36f2611e427da9553a6e4cab6fc8fe30b3aad054041270291192643305c6c96977392ffc9	common_voice_mvy_42383442.mp3	12f4cb0ec35619eeb5452525a53c9968eeb6b8fc6d3e4992379e3d8f3f14b00d	تلاں پتَیں جبرائیل علیہ السلامے اللہ پاکاں حُکمہ ہِن		1	0	twenties				mvy	
07b0d53d148ab4abfee7bdf276bb990f32aa77e3eeecff0151fb0992181d4f333f7a87daa41c23f9e6ed3ade3031fd7468f288d4d6ee230cca4cacb1c184e00e	common_voice_mvy_42383515.mp3	20f8493630ff3dbe1ee4bf5472be7b75cefc45916fdfa491d660ecf768fe489e	ایک دُویں واں مددگار، غم گسار تے خیرخواہ ہوں ہو تُھو۔		1	1	twenties				mvy	
6459700f029dd7b51726d101e3ed3ef25508c222062737c7a49a33c36f2611e427da9553a6e4cab6fc8fe30b3aad054041270291192643305c6c96977392ffc9	common_voice_mvy_42383643.mp3	10968042cd2c7b12a3961cf56dac04ae66ab5b3c1c5759a87c9ca2a715c781f8	سِوَیں کَچھ کَچھ زِر ماݜوَیں کَنار (لشکر) نِکَیلیۡ		1	0	twenties				mvy	
6459700f029dd7b51726d101e3ed3ef25508c222062737c7a49a33c36f2611e427da9553a6e4cab6fc8fe30b3aad054041270291192643305c6c96977392ffc9	common_voice_mvy_42384492.mp3	0e2cb81c9d8f4949b5d4b09bfb1b549486d2404a790a74d76a3f9bec4ff82c80	اسی لا پېروئ ہویں ہریۡ پھت کری۔		0	0	twenties				mvy	
6459700f029dd7b51726d101e3ed3ef25508c222062737c7a49a33c36f2611e427da9553a6e4cab6fc8fe30b3aad054041270291192643305c6c96977392ffc9	common_voice_mvy_42384536.mp3	345d0dcd8c30176dad550b938ec677bcedfad65705bbf9297fea50f4d8e71f56	چے تُس (تَیں گھریۡماݜہ واں رحم مہ) گلاں تھہ		1	0	twenties				mvy	
d57ec64430d08448231ecc1bfa08a0b56cc77c65375376c7794242138d8ac1e5b46275137b7c762131e96d93df9ca7616a27753387bbab19a0b0232128a521de	common_voice_mvy_42385647.mp3	24dc051bad3e3cc63cf27cf8343af3a572755f60e44b602f1364712709cccac7	آں تسیں قانُونہ گی ہو تھہ۔		1	0	twenties				mvy	
d57ec64430d08448231ecc1bfa08a0b56cc77c65375376c7794242138d8ac1e5b46275137b7c762131e96d93df9ca7616a27753387bbab19a0b0232128a521de	common_voice_mvy_42386114.mp3	3242f2e26ee85214f1f973bd769b0d3052a30c8f3fbda5a126cb9ffaf7e838cd	تلہ جبرائل علیہ السلام ساموٹھیۡ وحی دھا اِیلوۡ۔		1	0	twenties				mvy	
d57ec64430d08448231ecc1bfa08a0b56cc77c65375376c7794242138d8ac1e5b46275137b7c762131e96d93df9ca7616a27753387bbab19a0b0232128a521de	common_voice_mvy_42386491.mp3	44508e95712256bd4ee300762f3320eda67c1df40e5c8ef379102aea0092922b	سو اللہ پاکَیں ذات تھی۔		1	0	twenties				mvy	
d57ec64430d08448231ecc1bfa08a0b56cc77c65375376c7794242138d8ac1e5b46275137b7c762131e96d93df9ca7616a27753387bbab19a0b0232128a521de	common_voice_mvy_42386526.mp3	2e03eb63c65bbf36f8f4a553d2d9956ce1e9fd7213ecd1b94a8c7299028330c1	ہرہُون٘دوۡ کھیں سُوریۡ ای ݜِݜہ لا اُولی تھی۔		1	0	twenties				mvy	
4ee828df1324d75dfcce31d113a3548e4dea42b9039d52e56bbc099159d8887d03ccfa44092d339e471731d867e7b627d2a4909d9f34abb628793ce9ab414916	common_voice_mvy_42387864.mp3	12067c1a415e3ca3bc03fa724e98a27e53407a2d2ed811566a007c891310d383	آں پیالے گتہ سلام کرے		1	0	thirties				mvy	
4ee828df1324d75dfcce31d113a3548e4dea42b9039d52e56bbc099159d8887d03ccfa44092d339e471731d867e7b627d2a4909d9f34abb628793ce9ab414916	common_voice_mvy_42387925.mp3	3e43d6a15f28a9052e5f427479d86ee5a9f2a3ef20e231fc903cf669e66e5f00	آں حَجاں دھرېل ادمہ (ارکان) مُچاؤ		1	0	thirties				mvy	
4ee828df1324d75dfcce31d113a3548e4dea42b9039d52e56bbc099159d8887d03ccfa44092d339e471731d867e7b627d2a4909d9f34abb628793ce9ab414916	common_voice_mvy_42388223.mp3	46b7b0defefe50e4d04237eb19fcd490139715deb4bf3bbb4675ad17f85cdb5d	اُولی ہویں مہ قِرات کرَیں ہِن اڅھک ہُوئ تھُو۔		1	0	thirties				mvy	
4ee828df1324d75dfcce31d113a3548e4dea42b9039d52e56bbc099159d8887d03ccfa44092d339e471731d867e7b627d2a4909d9f34abb628793ce9ab414916	common_voice_mvy_42389182.mp3	3cd6fa8ad3a6da244bf70e5d4ec408f53e2c7b128cd8f8f044164bbf162c93f6	ݜلہ چور اَس یادی رَڇھَیں یاں دَن		1	0	thirties				mvy	
07b0d53d148ab4abfee7bdf276bb990f32aa77e3eeecff0151fb0992181d4f333f7a87daa41c23f9e6ed3ade3031fd7468f288d4d6ee230cca4cacb1c184e00e	common_voice_mvy_42389668.mp3	31f560da10f20d5c02929002c14a14a03deb18a9eb527fc32dde47816891dbe0	آں نی قبلان٘لہ بِلوٹھہ مہ (لڑزاناں کِریا) فېصلہ خط) ہو۔		1	0	twenties				mvy	
4ee828df1324d75dfcce31d113a3548e4dea42b9039d52e56bbc099159d8887d03ccfa44092d339e471731d867e7b627d2a4909d9f34abb628793ce9ab414916	common_voice_mvy_42389966.mp3	4751254e211a583e27fc63568d97eba09040d0816066cc1237696b58c77456cc	سجدہ مہ نسُور / نتھُور نی رِن٘گَیں ہِن اڅھک ہُوئ تھُو۔		1	1	thirties				mvy	
07b0d53d148ab4abfee7bdf276bb990f32aa77e3eeecff0151fb0992181d4f333f7a87daa41c23f9e6ed3ade3031fd7468f288d4d6ee230cca4cacb1c184e00e	common_voice_mvy_42390557.mp3	353d05249a2bc06a1c5c579fcf3766d99a73002e1f983f2a960cf633df44385a	چے نیڙ بېن٘یاں وخ ہِلاک شُنگلُو دنہۡ لا دھا۔		1	1	twenties				mvy	
07b0d53d148ab4abfee7bdf276bb990f32aa77e3eeecff0151fb0992181d4f333f7a87daa41c23f9e6ed3ade3031fd7468f288d4d6ee230cca4cacb1c184e00e	common_voice_mvy_42391181.mp3	4d0a6cf10efdf090e973e42a9486c8098768763b47bd0ad21f5ad0f30c4d6010	ایسے تم ملے ہو جیسی مل گئ ہو عطر سے ہوا“		1	1	twenties				mvy	
c334fa60a0cbb65df0d0a6431ecd607c1740b45e0f057ed72e42c813af5dedacee11819963b0f000d24cf3ad868292f8c817ba75efc7c487979e6a4339408073	common_voice_mvy_42391970.mp3	5eb2e37dbb6f942bcaae9e073c705a67c7d7a404b1c8e6fbf43f87eee09b0d50	اسی نہ نہ صرف دماغ آں مردانہ قوت من٘ڑنئی ہُوئ تھی۔		0	0	thirties				mvy	
c334fa60a0cbb65df0d0a6431ecd607c1740b45e0f057ed72e42c813af5dedacee11819963b0f000d24cf3ad868292f8c817ba75efc7c487979e6a4339408073	common_voice_mvy_42391971.mp3	5f2ada6d56054047419c7ea14b97608a734b545ba2f07bb4529554102e26f721	اېک ٹکڑہ صفاں کور لا آں اَلُوۡئ ٹکڑہ مرواں کور لا بَیلیۡ۔		1	0	thirties				mvy	
717e70e297f111a76d90008cbd05dc4f7d0887b2d1803d43151572c42fd4cb7faf9aab79c79e6afa014971d58f3ee249a3886f9c170e323e440d01ed62ecd3cd	common_voice_mvy_42392109.mp3	53511b83ac6db880d81bb8d003e5cca7785cf5b7bbbb9b9c8af084165b390705	مہری بڑقا گلے کھیَیں ہِن ڇھیُو کم ہوتھی۔		1	0	twenties				mvy	
6459700f029dd7b51726d101e3ed3ef25508c222062737c7a49a33c36f2611e427da9553a6e4cab6fc8fe30b3aad054041270291192643305c6c96977392ffc9	common_voice_mvy_42393359.mp3	5850d0c2926cc6f6ea082eb11ea6a7edf5571f2266f82bc47f7c47386ad7bb07	یُو اېن اېس سی، یُو اېناں ݜوْ گھئیں فیکٹر/ آرگنوں مہ ایک تھو۔		1	0	twenties				mvy	
6459700f029dd7b51726d101e3ed3ef25508c222062737c7a49a33c36f2611e427da9553a6e4cab6fc8fe30b3aad054041270291192643305c6c96977392ffc9	common_voice_mvy_42393512.mp3	4c0e5613752fb699edc3f9886416f2c2ccc32cc4e459cc004c26c633ba16e82c	اُصولوَیں بَٹیۡ، کؤں چے انصاف دیں مہ ریاست قبلائ تھی آں رِن٘گائ تھی۔		1	0	twenties				mvy	
6459700f029dd7b51726d101e3ed3ef25508c222062737c7a49a33c36f2611e427da9553a6e4cab6fc8fe30b3aad054041270291192643305c6c96977392ffc9	common_voice_mvy_42393781.mp3	673b3f82cd12306de4bcc35cd79a964c8575ba6b095a317b17c96faee344bc6a	ݜُو ڇھیر چو سُرسوۡ آں طاقت ور ہُوئ تُھو۔		1	0	twenties				mvy	
c334fa60a0cbb65df0d0a6431ecd607c1740b45e0f057ed72e42c813af5dedacee11819963b0f000d24cf3ad868292f8c817ba75efc7c487979e6a4339408073	common_voice_mvy_42393988.mp3	732954e75a5927905e7d51e31c1771b1e807b247813c9430851ea55ddbbbb64d	دے وختی اما تیار کرہ		1	0	thirties				mvy	
c334fa60a0cbb65df0d0a6431ecd607c1740b45e0f057ed72e42c813af5dedacee11819963b0f000d24cf3ad868292f8c817ba75efc7c487979e6a4339408073	common_voice_mvy_42393991.mp3	7b6193d79749a6c03203b867b70944a61f854d3a848315013b6e7931071426d6	شِشیل دان٘ڑیال چپَیں ہِن یا اسی ملی کالی مصری ملا گلے		1	0	thirties				mvy	
c334fa60a0cbb65df0d0a6431ecd607c1740b45e0f057ed72e42c813af5dedacee11819963b0f000d24cf3ad868292f8c817ba75efc7c487979e6a4339408073	common_voice_mvy_42394106.mp3	756b276903542099eb693aae5c7291868af2d9a73195b852f9c0a2b6930b65cf	گھلی لا دگلے مضبوطی ہِن گن٘ڈے پھت کېر۔		1	1	thirties				mvy	
c334fa60a0cbb65df0d0a6431ecd607c1740b45e0f057ed72e42c813af5dedacee11819963b0f000d24cf3ad868292f8c817ba75efc7c487979e6a4339408073	common_voice_mvy_42394109.mp3	73e5480171140334fe57f6fa5d2c8183b6b55ad3e465aa0777140a8720601065	اللہ پاکے سامُوٹھیۡ وحی مہ انسان پورژائ		1	0	thirties				mvy	
d57ec64430d08448231ecc1bfa08a0b56cc77c65375376c7794242138d8ac1e5b46275137b7c762131e96d93df9ca7616a27753387bbab19a0b0232128a521de	common_voice_mvy_42394308.mp3	3a7dc606ba71e9d922811da8bde91f41ee0844ede3a3ead169b4b3b4d0d47c7a	مہ تاں تصورؤں مہ امَیں گیل دېں ݜِݜ دھیام آن٘س		1	1	twenties				mvy	
6459700f029dd7b51726d101e3ed3ef25508c222062737c7a49a33c36f2611e427da9553a6e4cab6fc8fe30b3aad054041270291192643305c6c96977392ffc9	common_voice_mvy_42394311.mp3	584e49e0661c6e37d39d773c560770a340e57780a19ecbeaedfcec57e347c4ab	گِرانی چئ حدہ ہاریۡ کم ہُوئ تھی۔		1	0	twenties				mvy	
6459700f029dd7b51726d101e3ed3ef25508c222062737c7a49a33c36f2611e427da9553a6e4cab6fc8fe30b3aad054041270291192643305c6c96977392ffc9	common_voice_mvy_42394783.mp3	6060ad6825d92d977c6bba4e2844d70f080db4568d179bdb4945c8fb3cad5e16	ݜُو زائ مکہ یی تے مدیناں مژھولہ مہ تھی آں رابغ کَچھ تھی۔		1	0	twenties				mvy	
c334fa60a0cbb65df0d0a6431ecd607c1740b45e0f057ed72e42c813af5dedacee11819963b0f000d24cf3ad868292f8c817ba75efc7c487979e6a4339408073	common_voice_mvy_42394817.mp3	8493d7a9d30af14385ab07a1c8aec68318e3545e67e627ef1af76ccb00339211	ݜلہ صحابہ بھئ گلے نبی علیہ السلام نہ تعلیم حاصل کران٘س		1	0	thirties				mvy	
6459700f029dd7b51726d101e3ed3ef25508c222062737c7a49a33c36f2611e427da9553a6e4cab6fc8fe30b3aad054041270291192643305c6c96977392ffc9	common_voice_mvy_42394818.mp3	7a6ac089b08151eb4ef1c8e00753213f9475f8b5588aa047a33227982fae65fa	شکی نہ بېل، کاں چے تاں نی پشېل ربہ نہ بھیل کھیں،		1	0	twenties				mvy	
c334fa60a0cbb65df0d0a6431ecd607c1740b45e0f057ed72e42c813af5dedacee11819963b0f000d24cf3ad868292f8c817ba75efc7c487979e6a4339408073	common_voice_mvy_42395003.mp3	250da5d25e377c52caa3eb185430cadf2c964baa451a627413b7e90ec6e22aff	اس (اگار) زَیں (دُسُق) یاد کرَیں یاں نَخوۡ سن٘دہ چھی،		1	0	thirties				mvy	
c334fa60a0cbb65df0d0a6431ecd607c1740b45e0f057ed72e42c813af5dedacee11819963b0f000d24cf3ad868292f8c817ba75efc7c487979e6a4339408073	common_voice_mvy_42395017.mp3	823581bdf75062186843d16df98932bb00141a1c239945b0295c375aa9d9fc0a	تے مہ شلاں آ تیں بھا مُوٹھِن گلا تُھو		1	0	thirties				mvy	
6459700f029dd7b51726d101e3ed3ef25508c222062737c7a49a33c36f2611e427da9553a6e4cab6fc8fe30b3aad054041270291192643305c6c96977392ffc9	common_voice_mvy_42395109.mp3	68bf5e59ea748d7ca1d363092b4ef36ad4779b50d732e29d46b5e6e99f2025c5	سو زئ ڇیللیۡ چے کؤں زئ مٹی وے پورِسیۡ۔		1	0	twenties				mvy	
c334fa60a0cbb65df0d0a6431ecd607c1740b45e0f057ed72e42c813af5dedacee11819963b0f000d24cf3ad868292f8c817ba75efc7c487979e6a4339408073	common_voice_mvy_42395668.mp3	4910420f858e7db9bbd78da4d02b1297de1add05628d4ba987c2d99144ab3220	تَلاں پتَیں سُوَرلی سو زئ لا اُلی ہُوندیۡ		1	0	thirties				mvy	
